sno,papercode,batch,rollnos,delete_status
2,BTECH-EEE-R16-EM-I-LAB-EEE-2-1-EM-I-LAB,Batch-I,183B5A0201,183B5A0202,183B5A0203,183B5A0204,183B5A0205,0
3,BTECH-EEE-R16-EM-I-LAB-EEE-2-1-EM-I-LAB,Batch-II,173B1A0201,173B1A0202,173B1A0203,173B1A0204,173B1A0205,173B1A0206,173B1A0207,173B1A0208,173B1A0209,0
4,BTECH-HBS-R16-CSE-1-2-47,Batch-I,183B1A0501,183B1A0502,183B1A0503,183B1A0504,183B1A0505,183B1A0506,183B1A0507,183B1A0508,183B1A0509,183B1A0510,183B1A0511,183B1A0512,183B1A0513,183B1A0514,183B1A0515,183B1A0516,183B1A0517,183B1A0518,183B1A0519,183B1A0520,183B1A0521,183B1A0522,183B1A0523,183B1A0524,183B1A0525,183B1A0526,183B1A0527,183B1A0528,183B1A0529,183B1A0530,183B1A0531,183B1A0532,183B1A0533,183B1A0534,183B1A0535,0
5,BTECH-HBS-R16-CSE-1-2-47,Batch-II, 183B1A0536,183B1A0537,183B1A0538,183B1A0539,183B1A0540,183B1A0541,183B1A0542,183B1A0543,183B1A0544,183B1A0545,183B1A0546,183B1A0547,183B1A0548,183B1A0549,183B1A0550,183B1A0551,183B1A0552,183B1A0553,183B1A0554,183B1A0555,183B1A0556,183B1A0557,183B1A0558,183B1A0559,183B1A0560,183B1A0561,183B1A0562,183B1A0563,183B1A0564,183B1A0565,183B1A0566,183B1A0567,183B1A0568,183B1A0569,183B1A0570
,0
6,BTECH-HBS-R16-CSE-1-2-48,Batch-I, 183B1A0536,183B1A0537,183B1A0538,183B1A0539,183B1A0540,183B1A0541,183B1A0542,183B1A0543,183B1A0544,183B1A0545,183B1A0546,183B1A0547,183B1A0548,183B1A0549,183B1A0550,183B1A0551,183B1A0552,183B1A0553,183B1A0554,183B1A0555,183B1A0556,183B1A0557,183B1A0558,183B1A0559,183B1A0560,183B1A0561,183B1A0562,183B1A0563,183B1A0564,183B1A0565,183B1A0566,183B1A0567,183B1A0568,183B1A0569,183B1A0570
,0
7,BTECH-HBS-R16-CSE-1-2-48,Batch-II,183B1A0501,183B1A0502,183B1A0503,183B1A0504,183B1A0505,183B1A0506,183B1A0507,183B1A0508,183B1A0509,183B1A0510,183B1A0511,183B1A0512,183B1A0513,183B1A0514,183B1A0515,183B1A0516,183B1A0517,183B1A0518,183B1A0519,183B1A0520,183B1A0521,183B1A0522,183B1A0523,183B1A0524,183B1A0525,183B1A0526,183B1A0527,183B1A0528,183B1A0529,183B1A0530,183B1A0531,183B1A0532,183B1A0533,183B1A0534,183B1A0535,0
